YEAR,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1998,wolcb001,scoring,22,16,8,19,2,0,3,1,16,5,1,1,1,0,1,0,0
1998,woodb002,empty,355,326,85,158,19,0,18,0,18,25,0,51,0,4,0,0,0
1998,woodb002,loaded,9,8,1,1,0,0,0,0,3,1,0,3,2,0,0,0,0
1998,woodb002,menon,239,206,60,97,14,1,7,0,51,22,4,34,15,2,7,2,0
1998,woodb002,scoring,143,120,31,47,8,1,2,0,40,16,4,23,3,2,3,2,0
1998,woodk002,empty,399,343,65,102,14,1,7,0,7,50,0,141,0,6,0,0,0
1998,woodk002,loaded,14,9,1,4,0,0,1,1,9,4,0,6,0,1,0,0,0
1998,woodk002,menon,300,254,52,89,10,3,7,1,53,35,1,92,3,5,2,4,0
1998,woodk002,scoring,173,144,22,41,4,3,3,1,41,23,1,60,2,2,0,4,0
1998,woods001,empty,417,396,107,185,28,1,16,0,16,16,0,85,0,5,0,0,0
1998,woods001,loaded,6,5,1,3,0,1,0,0,6,0,0,1,0,0,0,1,0
1998,woods001,menon,275,248,63,90,16,1,3,0,53,17,4,50,13,4,2,4,0
1998,woods001,scoring,163,143,37,56,11,1,2,0,48,13,4,35,2,2,1,4,0
1998,worrt002,empty,259,242,57,94,17,1,6,0,6,17,0,52,0,0,0,0,0
1998,worrt002,loaded,10,7,4,7,0,0,1,1,13,1,0,0,0,0,0,2,0
1998,worrt002,menon,181,163,49,89,8,1,10,1,57,12,3,30,6,1,2,3,0
1998,worrt002,scoring,107,93,27,41,5,0,3,1,41,11,3,17,2,0,0,3,0
1998,wrigj001,empty,495,440,125,202,27,4,14,0,14,51,0,59,0,4,0,0,0
1998,wrigj001,loaded,24,22,5,8,0,0,1,1,15,1,0,2,2,0,0,1,0
1998,wrigj001,menon,424,359,110,166,24,1,10,1,106,44,3,27,26,7,8,6,0
1998,wrigj001,scoring,265,223,68,104,13,1,7,1,96,29,3,23,8,6,1,6,0
1998,wrigj002,empty,444,388,114,172,18,2,12,0,12,50,0,75,0,6,0,0,0
1998,wrigj002,loaded,15,15,3,3,0,0,0,0,4,0,0,4,1,0,0,0,0
1998,wrigj002,menon,411,359,93,150,25,1,10,0,87,37,4,65,18,5,4,6,0
1998,wrigj002,scoring,226,193,49,79,9,0,7,0,73,23,4,48,4,3,1,6,0
1998,yan-e001,empty,195,177,40,69,5,0,8,0,8,15,0,37,0,3,0,0,0
1998,yan-e001,loaded,13,11,5,8,3,0,0,0,13,1,0,0,0,0,0,1,0
1998,yan-e001,menon,186,154,38,55,8,0,3,0,41,26,2,40,7,2,1,3,0
1998,yan-e001,scoring,133,113,23,36,7,0,2,0,38,15,2,29,4,2,0,3,0
1998,yoshm001,empty,418,385,105,182,27,1,16,0,16,29,0,70,0,3,0,0,1
1998,yoshm001,loaded,5,4,2,2,0,0,0,0,4,0,0,0,1,0,0,1,0
1998,yoshm001,menon,306,265,61,94,13,1,6,0,47,24,5,47,14,3,9,4,1
1998,yoshm001,scoring,187,156,31,42,5,0,2,0,35,19,5,37,5,2,5,4,1
1998,yount001,empty,12,10,2,2,0,0,0,0,0,2,0,3,0,0,0,0,0
1998,yount001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,yount001,menon,17,14,4,6,0,1,0,0,3,2,0,4,0,0,1,0,0
1998,yount001,scoring,9,7,2,2,0,0,0,0,2,2,0,3,0,0,0,0,0
