game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
PIT194408190,1944-08-19,0,PIT06,1,PIT,PHI,1,1,0,0,1,,32,5,12,22,3,2,1,,5,,4,,5,1,0,2,0,3,0,0,9,1,1,1,0,0,0,1,0,0,27,35,,3,0,8,13,2,0,1,0,1,,6,,0,1,0,,0,0,,,,,,,1,27,40,27,13,0,1,0,0
PIT194408201,1944-08-20,1,PIT06,1,PIT,BRO,1,1,0,0,1,,34,10,13,20,4,0,1,,10,,3,,1,2,1,2,0,1,0,0,6,1,1,0,0,0,1,1,0,1,27,41,,7,0,11,,,,1,0,4,,2,,0,1,0,,0,0,,,,,,,1,27,46,27,18,1,0,0,0
PIT194408201,1944-08-20,1,PIT06,1,PIT,BRO,1,1,0,0,1,40,34,10,13,20,4,0,1,1,10,,3,0,1,2,1,2,0,1,0,0,6,1,1,0,0,0,1,1,0,1,27,41,36,7,6,11,16,0,1,1,0,4,0,2,0,0,1,0,0,0,0,3,1,13,9,,,1,27,46,27,18,1,0,0,0
PIT194408202,1944-08-20,2,PIT06,1,PIT,BRO,1,1,0,0,1,,36,7,14,20,2,2,0,,6,,4,,1,0,0,0,0,2,0,0,9,1,1,1,0,0,0,1,0,0,27,36,,1,0,6,11,2,0,1,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,47,27,19,1,0,0,0
PIT194408202,1944-08-20,2,PIT06,1,PIT,BRO,1,1,0,0,1,40,36,7,14,20,2,2,0,0,6,,4,0,1,0,0,0,0,2,0,0,9,1,1,1,0,0,0,1,0,0,27,36,34,1,1,6,11,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,20,6,,,1,27,47,27,19,1,0,0,0
PIT194408210,1944-08-21,0,PIT06,1,PIT,BRO,1,1,0,0,1,,36,7,9,13,1,0,1,,6,,6,,5,0,0,1,0,0,0,0,8,1,1,0,0,0,1,1,0,0,30,48,,6,0,15,,,,0,0,4,,4,,0,2,0,,1,0,,,,,,,1,30,42,30,12,0,0,0,0
PIT194408210,1944-08-21,0,PIT06,1,PIT,BRO,1,1,0,0,1,43,36,7,9,13,1,0,1,0,6,,6,2,5,0,0,1,0,0,0,0,8,1,1,0,0,0,1,1,0,0,30,48,42,6,6,15,19,2,1,0,0,4,0,4,0,0,2,0,0,1,0,3,0,9,14,,,1,30,42,30,12,0,0,0,0
PIT194408220,1944-08-22,0,PIT06,1,PIT,BRO,1,1,0,0,1,,38,7,14,20,2,2,0,,7,,2,,1,1,0,0,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,38,,5,0,10,14,0,2,0,0,1,,3,,0,0,0,,0,0,,,,,,,1,27,38,27,11,0,0,0,0
PIT194408220,1944-08-22,0,PIT06,1,PIT,BRO,1,1,0,0,1,40,38,7,14,20,2,2,0,0,7,,2,0,1,1,0,0,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,38,37,5,5,10,14,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,12,12,,,1,27,38,27,11,0,0,0,0
SLN194408250,1944-08-25,0,STL07,0,PIT,SLN,1,0,1,0,1,,32,0,6,7,1,0,0,,0,,6,,9,0,1,0,0,0,0,0,12,1,1,0,0,0,1,0,1,0,24,38,,4,0,8,,,,0,0,6,,6,,0,1,0,,0,0,,,,,,,1,24,36,24,10,2,2,0,0
SLN194408271,1944-08-27,1,STL07,0,PIT,SLN,1,1,0,0,1,,43,14,16,20,4,0,0,,13,,15,,6,0,0,0,0,0,0,0,17,1,1,0,0,0,1,1,0,0,27,41,,6,0,8,,,,0,0,5,,2,,0,0,0,,0,0,,,,,,,1,27,40,27,11,2,0,0,0
SLN194408272,1944-08-27,2,STL07,0,PIT,SLN,1,0,0,1,1,,34,1,6,6,0,0,0,,1,,4,,5,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,30,38,,1,0,2,5,0,0,1,0,6,,4,,0,2,0,,1,0,,,,,,,1,30,45,30,14,1,1,0,0
CHN194408291,1944-08-29,1,CHI11,0,PIT,CHN,1,0,1,0,1,,37,4,9,14,2,0,1,,4,,2,,10,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,53,,15,0,18,,,,1,0,10,,3,,1,0,0,,0,0,,,,,,,1,24,32,24,7,1,0,0,0
CHN194408292,1944-08-29,2,CHI11,0,PIT,CHN,1,1,0,0,1,,39,5,13,18,3,1,0,,5,,2,,7,0,0,1,0,0,0,0,10,1,1,1,0,0,0,1,0,0,27,38,,4,0,6,6,0,0,0,0,5,,6,,0,1,0,,0,0,,,,,,,1,27,38,27,9,2,1,0,0
CHN194408301,1944-08-30,1,CHI11,0,PIT,CHN,1,0,1,0,1,,38,5,12,17,5,0,0,,5,,3,,6,0,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,24,46,,12,0,13,,,,1,0,7,,2,,0,0,0,,0,0,,,,,,,1,24,38,24,8,6,0,0,0
CHN194408302,1944-08-30,2,CHI11,0,PIT,CHN,1,0,1,0,1,,38,3,11,18,1,0,2,,3,,2,,4,0,0,0,0,1,0,0,10,1,1,0,0,0,1,0,1,0,24,34,,6,0,11,,,,0,0,0,,3,,0,4,0,,0,0,,,,,,,1,24,40,24,15,1,1,0,0
PIT194409010,1944-09-01,0,PIT06,1,PIT,SLN,1,1,0,0,1,,34,3,14,16,2,0,0,,3,,1,,8,0,1,0,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,38,,2,0,11,12,1,0,0,0,2,,6,,0,2,0,,1,0,,,,,,,1,27,41,27,13,1,3,0,0
PIT194409020,1944-09-02,0,PIT06,1,PIT,SLN,1,1,0,0,1,,35,5,12,19,4,0,1,,4,,4,,3,1,0,1,0,0,0,0,10,1,1,0,0,0,1,1,0,0,27,42,,4,0,10,,,,0,0,5,,1,,1,0,0,,0,0,,,,,,,1,27,39,27,12,0,0,0,0
PIT194409031,1944-09-03,1,PIT06,1,PIT,SLN,1,1,0,0,1,,31,6,8,16,3,1,1,,5,,3,,10,0,0,0,0,1,0,0,4,1,1,1,0,0,0,1,0,0,27,38,,5,0,8,19,2,0,3,0,3,,4,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
PIT194409032,1944-09-03,2,PIT06,1,PIT,SLN,1,1,0,0,1,,35,8,13,19,3,0,1,,8,,3,,1,0,0,1,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,36,,2,0,9,17,1,2,1,0,1,,3,,0,0,0,,0,0,,,,,,,1,27,38,27,11,0,1,0,0
PIT194409041,1944-09-04,1,PIT06,1,PIT,CHN,1,0,1,0,1,,35,3,8,11,1,1,0,,3,,4,,8,1,0,0,0,0,0,0,9,1,1,1,0,0,0,0,1,0,27,38,,6,0,9,14,2,0,1,0,2,,1,,0,1,0,,0,0,,,,,,,1,27,44,27,14,3,2,0,0
PIT194409042,1944-09-04,2,PIT06,1,PIT,CHN,1,1,0,0,1,,17,4,3,3,0,0,0,,3,,4,,3,1,0,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,18,26,,3,0,6,9,1,1,0,0,1,,4,,0,0,0,,1,0,,,,,,,1,18,24,18,5,1,0,0,0
CIN194409070,1944-09-07,0,CIN07,0,PIT,CIN,1,0,1,0,1,,30,1,6,8,2,0,0,,0,,2,,0,2,0,0,0,1,0,0,4,1,1,1,0,0,0,0,1,0,24,34,,2,0,10,11,1,0,0,0,2,,4,,0,0,0,,0,0,,,,,,,1,24,34,24,8,2,0,0,0
CIN194409070,1944-09-07,0,CIN07,0,PIT,CIN,1,0,1,0,1,32,30,1,6,8,2,0,0,0,0,,2,0,0,2,0,0,0,1,0,0,4,1,1,1,0,0,0,0,1,0,24,34,32,2,2,10,11,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,4,13,,,1,24,34,24,8,2,0,0,0
CIN194409090,1944-09-09,0,CIN07,0,PIT,CIN,1,0,1,0,1,,34,2,7,7,0,0,0,,2,,2,,2,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,1,0,24,30,,3,0,6,10,1,0,1,0,2,,0,,0,0,0,,0,0,,,,,,,1,24,38,24,14,0,2,0,0
CIN194409090,1944-09-09,0,CIN07,0,PIT,CIN,1,0,1,0,1,36,34,2,7,7,0,0,0,0,2,,2,0,2,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,1,0,24,30,28,3,3,6,10,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,13,9,,,1,24,38,24,14,0,2,0,0
CIN194409101,1944-09-10,1,CIN07,0,PIT,CIN,1,1,0,0,1,,37,7,12,18,0,0,2,,6,,4,,5,2,0,0,0,1,0,0,7,1,1,1,0,0,0,1,0,0,27,43,,5,0,12,14,2,0,0,0,2,,1,,1,2,0,,0,0,,,,,,,1,27,46,27,16,3,1,0,0
CIN194409101,1944-09-10,1,CIN07,0,PIT,CIN,1,1,0,0,1,41,37,7,12,18,0,0,2,0,6,,4,0,5,2,0,0,0,1,1,0,7,1,1,1,0,0,0,1,0,0,27,43,38,5,4,12,14,2,0,0,0,2,0,1,1,1,2,0,0,0,0,0,0,14,10,,,1,27,46,27,16,3,1,0,0
CIN194409102,1944-09-10,2,CIN07,0,PIT,CIN,1,0,1,0,1,,32,0,6,7,1,0,0,,0,,2,,0,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,32,,2,0,8,,,,0,0,0,,1,,0,1,0,,0,0,,,,,,,1,24,33,24,8,1,0,0,0
CIN194409102,1944-09-10,2,CIN07,0,PIT,CIN,1,0,1,0,1,34,32,0,6,7,1,0,0,0,0,,2,0,0,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,32,31,2,1,8,10,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,16,,,1,24,33,24,8,1,0,0,0
SLN194409121,1944-09-12,1,STL07,0,PIT,SLN,1,1,0,0,1,,34,5,9,12,1,1,0,,5,,8,,4,2,0,1,0,1,0,0,11,1,1,1,0,0,0,1,0,0,27,35,,3,0,8,9,1,0,0,0,1,,5,,0,0,0,,0,0,,,,,,,1,27,42,27,12,3,1,0,0
SLN194409122,1944-09-12,2,STL07,0,PIT,SLN,1,1,0,0,1,,34,6,8,14,0,0,2,,6,,7,,5,0,0,1,0,0,0,0,9,1,1,0,0,0,1,1,0,1,27,42,,5,0,11,,,,0,0,4,,9,,0,0,0,,0,0,,,,,,,1,27,36,27,7,2,0,0,0
SLN194409131,1944-09-13,1,STL07,0,PIT,SLN,1,1,0,0,1,,36,7,11,16,5,0,0,,7,,6,,5,1,1,1,0,0,0,0,10,1,1,1,0,0,0,1,0,0,27,39,,3,0,7,13,0,0,2,0,4,,5,,0,0,0,,0,0,,,,,,,1,27,34,27,5,2,1,0,0
SLN194409132,1944-09-13,2,STL07,0,PIT,SLN,1,1,0,0,1,,35,10,8,15,1,0,2,,10,,7,,9,0,0,1,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,38,,5,0,11,,,,2,0,0,,5,,0,0,0,,0,0,,,,,,,1,27,32,27,4,1,1,0,0
PIT194409150,1944-09-15,0,PIT06,1,PIT,CIN,1,0,1,0,1,,37,3,9,12,0,0,1,,3,,3,,2,1,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,30,43,,5,0,10,,,,0,0,3,,5,,0,2,0,,0,0,,,,,,,1,30,46,30,13,3,2,0,0
PIT194409150,1944-09-15,0,PIT06,1,PIT,CIN,1,0,1,0,1,40,37,3,9,12,0,0,1,0,3,,3,0,2,1,0,0,0,0,1,0,7,1,1,0,0,0,1,0,1,0,30,43,38,5,3,10,10,0,0,0,0,3,0,5,2,0,2,0,0,0,0,0,0,11,9,,,1,30,47,30,14,3,2,0,0
PIT194409161,1944-09-16,1,PIT06,1,PIT,CIN,1,0,1,0,1,,27,1,1,3,0,1,0,,1,,4,,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,27,35,,2,0,10,11,1,0,0,0,0,,0,,0,1,0,,0,0,,,,,,,1,27,42,27,14,1,3,0,0
PIT194409161,1944-09-16,1,PIT06,1,PIT,CIN,1,0,1,0,1,31,27,1,1,3,0,1,0,0,1,,4,0,3,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,1,0,27,35,34,2,2,10,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,13,,,1,27,42,27,14,1,3,0,0
PIT194409162,1944-09-16,2,PIT06,1,PIT,CIN,1,0,1,0,1,,33,1,7,9,2,0,0,,1,,1,,3,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,1,0,27,34,,3,0,8,14,0,0,2,0,0,,2,,0,1,0,,0,0,,,,,,,1,27,42,27,14,1,1,0,0
PIT194409162,1944-09-16,2,PIT06,1,PIT,CIN,1,0,1,0,1,34,33,1,7,9,2,0,0,0,1,,1,0,3,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,1,0,27,34,33,3,2,8,14,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,12,11,,,1,27,42,27,14,1,1,0,0
PIT194409171,1944-09-17,1,PIT06,1,PIT,CIN,1,1,0,0,1,,33,7,13,16,3,0,0,,7,,2,,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,27,35,,1,0,10,11,1,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,36,27,9,0,2,0,0
PIT194409171,1944-09-17,1,PIT06,1,PIT,CIN,1,1,0,0,1,35,33,7,13,16,3,0,0,0,7,,2,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,27,35,35,1,1,10,11,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,9,13,,,1,27,37,27,10,0,2,0,0
PIT194409172,1944-09-17,2,PIT06,1,PIT,CIN,1,0,1,0,1,,35,1,8,9,1,0,0,,1,,4,,0,1,0,2,0,0,0,0,10,1,1,1,0,0,0,0,1,0,30,41,,2,0,11,12,1,0,0,0,2,,1,,1,1,0,,0,0,,,,,,,1,30,43,30,12,1,1,0,0
PIT194409172,1944-09-17,2,PIT06,1,PIT,CIN,1,0,1,0,1,41,35,1,8,9,1,0,0,0,1,,4,0,0,1,0,2,0,0,0,0,10,1,1,1,0,0,0,0,1,0,30,41,37,2,2,11,12,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,9,16,,,1,30,43,30,12,1,1,0,0
BRO194409200,1944-09-20,0,NYC15,0,PIT,BRO,1,1,0,0,1,,31,2,7,9,2,0,0,,2,,8,,3,3,0,1,0,1,0,0,11,1,1,1,0,0,0,1,0,0,27,34,,1,0,6,6,0,0,0,0,1,,2,,0,2,0,,0,0,,,,,,,1,27,46,27,18,1,1,0,1
BRO194409200,1944-09-20,0,NYC15,0,PIT,BRO,1,1,0,0,1,40,31,2,7,9,2,0,0,0,2,,8,0,3,2,0,1,0,1,0,0,11,1,1,1,0,0,0,1,0,0,27,34,30,1,1,6,6,0,0,0,0,1,0,2,0,0,2,0,1,0,0,0,0,14,8,,,1,27,46,27,18,1,1,0,1
BRO194409211,1944-09-21,1,NYC15,0,PIT,BRO,1,1,0,0,1,,38,10,11,18,4,0,1,,9,,7,,2,1,1,0,0,2,0,0,9,1,1,1,0,0,0,1,0,0,27,41,,4,0,9,10,1,0,0,0,6,,2,,0,0,0,,0,0,,,,,,,1,27,41,27,14,0,1,0,1
BRO194409211,1944-09-21,1,NYC15,0,PIT,BRO,1,1,0,0,1,46,38,10,11,18,4,0,1,0,9,,7,0,2,1,1,0,0,2,0,0,9,1,1,1,0,0,0,1,0,0,27,41,35,4,3,9,10,1,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,14,10,,,1,27,41,27,14,0,1,0,1
BRO194409212,1944-09-21,2,NYC15,0,PIT,BRO,1,1,0,0,1,,39,14,13,21,6,1,0,,12,,6,,3,2,1,1,0,1,0,0,6,1,1,0,0,0,1,1,0,0,27,40,,6,0,12,,,,1,0,2,,3,,0,0,0,,0,0,,,,,,,1,27,33,27,5,1,1,0,0
BRO194409212,1944-09-21,2,NYC15,0,PIT,BRO,1,1,0,0,1,47,39,14,13,21,6,1,0,0,12,,6,1,3,2,1,1,0,1,0,0,6,1,1,0,0,0,1,1,0,0,27,40,38,6,5,12,19,4,0,1,0,2,0,3,0,0,0,0,0,0,0,1,1,5,18,,,1,27,33,27,5,1,1,0,0
NY1194409230,1944-09-23,0,NYC14,0,PIT,NY1,1,1,0,0,1,,53,6,14,14,0,0,0,,6,,11,,1,1,0,0,0,1,0,0,19,1,1,0,0,0,1,1,0,1,39,58,,4,0,11,,,,0,0,8,,3,,0,0,0,,0,0,,,,,,,1,39,59,39,17,3,2,0,0
NY1194409241,1944-09-24,1,NYC14,0,PIT,NY1,1,0,1,0,1,,35,4,11,16,2,0,1,,4,,4,,8,0,0,2,0,0,0,0,10,1,1,1,0,0,0,0,1,0,26,39,,5,0,11,13,2,0,0,0,2,,5,,0,0,0,,0,0,,,,,,,1,26,40,26,12,2,1,0,0
NY1194409242,1944-09-24,2,NYC14,0,PIT,NY1,1,1,0,0,1,,41,3,13,16,1,1,0,,3,,1,,1,2,0,2,0,0,0,0,11,1,1,1,0,0,0,1,0,0,30,35,,2,0,7,8,1,0,0,0,0,,1,,0,2,0,,0,0,,,,,,,1,30,56,30,25,1,2,0,0
BSN194409250,1944-09-25,0,BOS08,0,PIT,BSN,1,0,1,0,1,,49,4,13,23,4,0,2,,4,,4,,2,2,0,1,0,0,0,0,11,1,1,0,0,0,1,0,1,0,38,52,,5,0,7,,,,0,0,6,,7,,0,0,0,,0,0,,,,,,,1,38,51,38,13,0,0,0,0
BSN194409260,1944-09-26,0,BOS08,0,PIT,BSN,1,1,0,0,1,,37,6,12,14,2,0,0,,6,,4,,3,2,0,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,37,,2,0,7,13,3,0,1,0,3,,1,,0,0,0,,1,0,,,,,,,1,27,39,27,12,0,0,0,0
BSN194409270,1944-09-27,0,BOS08,0,PIT,BSN,1,0,1,0,1,,36,3,12,16,1,0,1,,3,,4,,5,2,0,0,0,1,0,0,10,1,1,0,0,0,1,0,1,0,24,32,,4,0,7,,,,0,0,1,,5,,0,0,0,,0,0,,,,,,,1,24,37,24,13,0,0,0,0
PHI194409290,1944-09-29,0,PHI11,0,PIT,PHI,1,0,1,0,1,,31,0,7,7,0,0,0,,0,,2,,6,1,0,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,24,30,,3,0,4,,,,0,0,3,,7,,0,1,0,,1,0,,,,,,,1,24,41,24,15,2,2,0,1
PHI194409290,1944-09-29,0,PHI11,0,PIT,PHI,1,0,1,0,1,33,31,0,7,7,0,0,0,0,0,,2,0,6,1,0,0,0,0,1,0,6,1,1,0,0,0,1,0,1,0,24,30,26,3,1,4,4,0,0,0,0,3,0,7,1,0,1,0,0,1,0,0,0,9,5,,,1,24,38,24,12,2,2,0,1
PHI194410011,1944-10-01,1,PHI11,0,PIT,PHI,1,1,0,0,1,,42,9,17,20,1,1,0,,8,,5,,7,2,0,0,0,2,0,0,11,1,1,1,0,0,0,1,0,0,27,38,,1,0,9,11,2,0,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,0,0,0
PHI194410011,1944-10-01,1,PHI11,0,PIT,PHI,1,1,0,0,1,47,42,9,17,20,1,1,0,0,8,,5,0,7,2,0,0,0,3,0,0,11,1,1,1,0,0,0,1,0,0,27,38,36,1,1,9,11,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,14,11,,,1,27,40,27,13,0,0,0,0
PHI194410012,1944-10-01,2,PHI11,0,PIT,PHI,1,0,1,0,1,,26,1,3,6,0,0,1,,1,,4,,7,2,0,1,0,0,0,0,3,1,1,1,0,0,0,0,1,0,24,36,,7,0,13,21,2,0,2,0,0,,0,,0,0,0,,0,0,,,,,,,1,24,45,24,18,3,0,0,0
DET194404180,1944-04-18,0,DET04,0,SLA,DET,1,1,0,0,1,,32,2,6,10,1,0,1,,2,,3,,3,0,0,0,0,0,1,0,6,1,1,0,0,0,1,1,0,1,27,35,,1,0,6,,,,1,0,3,,8,,0,0,0,,0,0,,,,,,,1,27,43,27,15,1,2,0,0
DET194404190,1944-04-19,0,DET04,0,SLA,DET,1,1,0,0,1,,32,3,8,9,1,0,0,,3,,10,,3,1,1,1,0,0,0,0,14,1,1,1,0,0,0,1,0,0,27,33,,1,0,3,6,0,0,1,0,3,,0,,0,0,0,,0,0,,,,,,,1,27,40,27,12,1,1,0,0
DET194404200,1944-04-20,0,DET04,0,SLA,DET,1,1,0,0,1,,39,8,11,16,3,1,0,,6,,7,,6,0,1,0,0,3,0,0,12,1,1,1,0,0,0,1,0,0,27,37,,5,0,9,13,2,1,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,41,27,13,1,2,0,0
SLA194404210,1944-04-21,0,STL07,1,SLA,CHA,1,1,0,0,1,,29,5,7,13,0,0,2,,5,,2,,3,0,0,1,0,0,0,0,3,1,1,1,0,0,0,1,0,0,27,35,,3,0,6,9,0,0,1,0,3,,2,,0,0,0,,0,0,,,,,,,1,27,43,27,16,0,1,0,0
SLA194404231,1944-04-23,1,STL07,1,SLA,CHA,1,1,0,0,1,,32,5,9,14,0,1,1,,4,,4,,3,0,0,1,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,35,,2,0,8,10,0,1,0,0,1,,3,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
SLA194404232,1944-04-23,2,STL07,1,SLA,CHA,1,1,0,0,1,,28,4,5,6,1,0,0,,3,,4,,5,0,1,0,0,1,0,0,5,1,1,0,0,0,1,1,0,0,27,37,,3,0,8,,,,1,0,5,,6,,0,0,0,,0,0,,,,,,,1,27,37,27,10,0,2,0,0
SLA194404260,1944-04-26,0,STL07,1,SLA,CLE,1,1,0,0,1,,27,5,6,9,1,1,0,,5,,5,,6,1,0,0,0,0,2,0,3,1,1,1,0,0,0,1,0,0,27,38,,2,0,10,11,1,0,0,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,36,27,9,0,0,0,0
SLA194404270,1944-04-27,0,STL07,1,SLA,CLE,1,1,0,0,1,,25,5,4,4,0,0,0,,5,,7,,2,0,0,0,0,2,2,0,3,1,1,1,0,0,0,1,0,0,27,38,,1,0,7,7,0,0,0,0,5,,1,,0,0,0,,0,1,,,,,,,1,27,40,27,12,1,2,0,0
CHA194404280,1944-04-28,0,CHI10,0,SLA,CHA,1,1,0,0,1,,32,3,7,8,1,0,0,,3,,2,,1,1,0,1,0,1,1,0,5,1,1,1,0,0,0,1,0,0,27,31,,1,0,4,5,1,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,0,0,0
CHA194404290,1944-04-29,0,CHI10,0,SLA,CHA,1,0,1,0,1,,33,3,6,7,1,0,0,,2,,2,,5,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,25,41,,4,0,10,,,,0,0,6,,1,,0,0,0,,1,0,,,,,,,1,25,36,25,10,1,1,0,0
CHA194404301,1944-04-30,1,CHI10,0,SLA,CHA,1,0,1,0,1,,37,5,7,8,1,0,0,,5,,5,,3,0,0,0,0,1,0,0,7,1,1,0,0,0,1,0,1,0,29,46,,6,0,11,,,,1,0,8,,4,,0,1,0,,0,0,,,,,,,1,29,41,29,11,1,2,0,0
CHA194404302,1944-04-30,2,CHI10,0,SLA,CHA,1,1,0,0,1,,38,5,10,15,2,0,1,,5,,5,,5,0,1,1,0,0,0,0,13,1,1,0,0,0,1,1,0,1,27,40,,4,0,7,,,,0,0,4,,6,,1,0,0,,1,0,,,,,,,1,27,37,27,9,1,0,0,0
SLA194405020,1944-05-02,0,STL07,1,SLA,DET,1,0,1,0,1,,31,3,7,9,2,0,0,,2,,3,,3,2,0,1,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,41,,4,0,12,,,,1,0,3,,4,,1,1,0,,0,0,,,,,,,1,27,40,27,13,0,2,0,1
SLA194405030,1944-05-03,0,STL07,1,SLA,DET,1,1,0,0,1,,34,7,11,21,3,2,1,,6,,2,,4,1,0,0,0,0,0,0,5,1,1,0,0,0,1,1,0,1,27,39,,4,0,8,,,,0,0,4,,6,,0,1,0,,0,0,,,,,,,1,27,39,27,11,1,0,0,0
SLA194405040,1944-05-04,0,STL07,1,SLA,DET,1,1,0,0,1,,27,2,6,7,1,0,0,,2,,6,,2,1,0,1,0,0,1,0,8,1,1,1,1,0,0,1,0,0,27,34,,0,0,5,5,0,0,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,0,0,0
CLE194405060,1944-05-06,0,CLE06,0,SLA,CLE,1,0,1,0,1,,36,2,8,8,0,0,0,,2,,4,,5,0,0,0,0,0,0,0,11,1,1,0,0,0,1,0,1,0,24,33,,3,0,8,,,,1,0,3,,2,,0,1,0,,1,0,,,,,,,1,24,35,24,11,0,1,0,0
CLE194405071,1944-05-07,1,CLE07,0,SLA,CLE,1,1,0,0,1,,38,7,12,18,3,0,1,,6,,4,,2,1,1,0,0,1,2,0,9,1,1,1,0,0,0,1,0,0,27,40,,4,0,7,7,0,0,0,0,5,,7,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,0,0,0
CLE194405072,1944-05-07,2,CLE07,0,SLA,CLE,1,0,1,0,1,,33,2,7,9,0,1,0,,2,,3,,5,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,1,0,24,38,,3,0,5,6,1,0,0,0,6,,1,,0,3,0,,0,0,,,,,,,1,24,38,24,11,3,1,0,0
WS1194405100,1944-05-10,0,WAS09,0,SLA,WS1,1,0,1,0,1,,30,1,5,7,0,1,0,,1,,2,,3,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,38,,5,0,10,,,,1,0,5,,6,,0,1,0,,0,0,,,,,,,1,24,31,24,7,0,1,0,0
WS1194405110,1944-05-11,0,WAS09,0,SLA,WS1,1,0,1,0,1,,32,2,7,8,1,0,0,,2,,2,,3,1,0,1,0,1,1,0,6,1,1,1,0,0,0,0,1,0,24,32,,4,0,5,5,0,0,0,0,3,,4,,0,0,0,,0,0,,,,,,,1,24,40,24,12,4,0,0,0
WS1194405120,1944-05-12,0,WAS09,0,SLA,WS1,1,1,0,0,1,,38,6,15,17,0,1,0,,6,,6,,6,0,0,2,0,1,0,0,13,1,1,1,0,0,0,1,0,0,27,38,,4,0,10,13,0,0,1,0,1,,2,,0,1,0,,0,0,,,,,,,1,27,40,27,11,2,1,0,0
PHA194405130,1944-05-13,0,PHI11,0,SLA,PHA,1,0,1,0,1,,31,3,5,6,1,0,0,,3,,3,,4,4,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,41,,8,0,17,,,,2,0,2,,2,,0,1,0,,0,0,,,,,,,1,24,34,24,9,1,2,0,0
